No.	Name	Description	Version	Popularity	Likes	Stars	Forks	Issues	Owner	Publisher	License	Last Commit	Repository URL
115	gcloud	High level idiomatic Dart API for Google Cloud Storage, Pub-Sub and Datastore.	0.8.7	98.53075022753868	57	89	40	42	dart-lang	labs.dart.dev	BSD-3-Clause	2022-11-22T08:56:54.000Z	https://github.com/dart-lang/gcloud
116	marquee	A Flutter widget that scrolls text infinitely. Provides many customizations including custom scroll directions, durations, curves as well as pauses after every round.	2.2.3	98.50474580678716	662	216	64	36	MarcelGarus		MIT	2022-06-04T20:38:07.000Z	https://github.com/MarcelGarus/marquee
117	photo_manager	A Flutter plugin that provides assets abstraction management APIs on Android, iOS, and macOS.	2.5.1+1	98.49607766653664	408	518	215	25	fluttercandies	fluttercandies.com	Apache-2.0	2022-12-13T16:28:02.000Z	https://github.com/fluttercandies/flutter_photo_manager
118	country_picker	A flutter package to select a country from a list of countries.	2.0.19	98.45273696528409	157	58	81	20	Daniel-Ioannou		MIT	2022-12-17T15:43:54.000Z	https://github.com/Daniel-Ioannou/flutter_country_picker
119	flutter_animate	Add beautiful animated effects & builders in Flutter, via an easy, customizable, unified API.	2.0.1	98.43973475490834	584	345	19	19	gskinner	gskinner.com	BSD-3-Clause	2022-11-16T06:10:51.000Z	https://github.com/gskinner/flutter_animate
120	charcode	Constants for ASCII and common non-ASCII character codes. Integer constants corresponding to the code points of individual characters.	1.3.1	98.43106661465782	28	21	10	2	lrhn	infimum.dk	BSD-3-Clause	2022-10-14T16:50:53.000Z	https://github.com/lrhn/charcode
121	persistent_bottom_nav_bar	A do all, highly customizable persistent/static bottom navigation bar for flutter. Includes up-to 20 styles.	5.0.2	98.42239847440732	1585	420	256	152	BilalShahid13		BSD-3-Clause	2022-10-09T22:19:51.000Z	https://github.com/BilalShahid13/PersistentBottomNavBar
122	multi_select_flutter	A flexible multi select package for Flutter. Make multi select widgets the way you want.	4.1.3	98.34871928227798	477	176	140	98	CHB61		BSD-2-Clause	2022-12-08T10:41:19.000Z	https://github.com/CHB61/flutter-multi-select
123	timeline_tile	A package to help you build highly customisable timelines with Flutter.	2.0.0	98.34005114202748	1336	542	122	23	JHBitencourt	juliobitencourt.com	MIT	2022-10-26T12:08:15.000Z	https://github.com/JHBitencourt/timeline_tile
124	sliver_tools	A set of useful sliver tools that are missing from the flutter framework	0.2.8	98.33138300177697	752	410	39	16	Kavantix	pietervanloon.com	MIT	2022-11-28T10:51:07.000Z	https://github.com/Kavantix/sliver_tools
125	youtube_player_iframe	Flutter port of the official YouTube iFrame player API. Supports web & mobile platforms.	3.1.0	98.31838079140121	356	555	563	311	sarbagyastha	sarbagyastha.com.np	BSD-3-Clause	2022-12-12T15:34:31.000Z	https://github.com/sarbagyastha/youtube_player_flutter
126	decimal	The decimal package allows you to deal with decimal numbers without losing precision.	2.3.2	98.30971265115069	204	146	39	2	a14n		Apache-2.0	2022-12-07T14:19:22.000Z	https://github.com/a14n/dart-decimal
127	wechat_assets_picker	An audio/video/image picker in pure Dart which is the same with WeChat,support multi picking, custom item and delegates override.	8.2.0	98.30537858102544	436	1115	308	4	fluttercandies	fluttercandies.com	Apache-2.0	2022-12-09T10:00:30.000Z	https://github.com/fluttercandies/flutter_wechat_assets_picker
128	in_app_update	Enables In App Updates on Android using the official Android APIs.	4.0.1	98.29671044077493	622	234	58	10	jonasbark	jonasbark.de	NOASSERTION	2022-11-28T11:08:00.000Z	https://github.com/jonasbark/flutter_in_app_update
129	form_builder_validators	Form Builder Validators set of validators for FlutterFormBuilder. Provides common validators and a way to make your own.	8.4.0	98.29237637064968	108	7	15	4	flutter-form-builder-ecosystem	flutterformbuilderecosystem.com	BSD-3-Clause	2022-12-01T07:09:26.000Z	https://github.com/flutter-form-builder-ecosystem/form_builder_validators
130	flutter_phoenix	Easily restart your application from scratch, losing any previous state	1.1.0	98.28370823039917	359	119	9	7	The-ring-io	dailyn.app	MIT	2022-08-23T16:00:34.000Z	https://github.com/mobiten/flutter_phoenix
131	flutter_sound	Europe Stand With Ukraine. Pray for Ukraine. A complete api for audio playback and recording. Audio player, audio recorder.	9.2.13	98.27937416027392	1025	762	459	245	Canardoux	tau.canardoux.xyz	MPL-2.0	2022-10-21T03:07:36.000Z	https://github.com/canardoux/flutter_sound
132	formz	A unified form representation in Dart which aims to simplify form representation and validation in a generic way.	0.4.1	98.21436310839509	425	217	27	9	VeryGoodOpenSource	verygood.ventures	MIT	2022-12-13T02:08:36.000Z	https://github.com/ChicagoFlutter/formz
133	nb_utils	Collection of Widgets and helpful Methods that every developer needs.	4.6.25	98.20136089801933	207	51	19	5	bhoominn	bhoominn.com	MIT	2022-11-24T17:43:31.000Z	https://github.com/bhoominn/nb_utils
134	nested	A Flutter Widget which helps nest multiple widgets without needing to manually nest them.	1.0.0	98.18835868764356	264	112	12	1	rrousselGit	dash-overflow.net	MIT	2021-02-20T16:36:28.000Z	https://github.com/rrousselGit/nested
135	loading_animation_widget	Loading animation or loading spiner or loader. It's used to show loading animation when the app is in loading state or something is processing for uncertain time.	1.2.0+4	98.17969054739307	522	68	20	1	watery-desert	waterydesert.com	BSD-3-Clause	2022-12-14T11:04:34.000Z	https://github.com/watery-desert/loading_animation_widget
136	mocktail	A Dart mock library which simplifies mocking with null safety support and no manual mocks or code generation.	0.3.0	98.17102240714254	658	428	63	22	felangel	felangel.dev	MIT	2022-12-06T12:35:53.000Z	https://github.com/felangel/mocktail
137	data_table_2	In-place substitute for Flutter's DataTable and PaginatedDataTable with fixed/sticky headers and few extra features	2.3.10	98.13201577601525	404	118	69	18	maxim-saplin	saplin.blogspot.com	BSD-3-Clause	2022-12-12T19:29:19.000Z	https://github.com/maxim-saplin/data_table_2
138	drift	Drift is a reactive library to store relational data in Dart and Flutter applications.	2.3.0	98.12768170589	833	1797	237	103	simolus3	simonbinder.eu	MIT	2022-12-17T20:37:15.000Z	https://github.com/simolus3/drift
139	workmanager	Flutter Workmanager. This plugin allows you to schedule background work on Android and iOS.	0.5.1	98.12334763576474	1253	698	173	59	fluttercommunity	fluttercommunity.dev	MIT	2022-11-07T20:00:35.000Z	https://github.com/fluttercommunity/flutter_workmanager
140	barcode_widget	Barcode generation widget for Flutter with support for standard barcodes.	2.0.3	97.9846573917566	180	88	26	7	DavBfr	nfet.net	Apache-2.0	2022-12-07T16:49:31.000Z	https://github.com/DavBfr/dart_barcode
141	hydrated_bloc	An extension to the bloc state management library which automatically persists and restores bloc states.	9.0.0	97.97165518138084	502	189	25	0	felangel	bloclibrary.dev	MIT	2020-07-09T03:23:09.000Z	https://github.com/felangel/bloc/tree/master/packages/hydrated_bloc
142	purchases_flutter	Flutter in-app purchases and subscriptions made easy. The plugin supports Apple, Android, and the web.	4.5.3	97.94998483075457	406	412	114	14	RevenueCat	revenuecat.com	MIT	2022-12-16T18:35:03.000Z	https://github.com/RevenueCat/purchases-flutter
143	flutter_login_facebook	Login via Facebook. Easily add Facebook login feature in your application. User profile information included.	1.7.0	97.91097819962728	176	64	42	14	Innim	innim.ru	BSD-3-Clause	2022-12-07T15:09:34.000Z	https://github.com/Innim/flutter_login_facebook
144	amplify_flutter	The top level Flutter package for the AWS Amplify libraries.	0.6.10	97.7939583062454	111	1128	176	192	aws-amplify	aws-amplify.com	Apache-2.0	2022-12-17T00:16:28.000Z	https://github.com/aws-amplify/amplify-flutter
145	flutter_cached_pdfview	A package to show Native PDF View for iOS and Android, support Open from a different resource like Path, Asset or Url and Cache it.	0.4.1	97.76361981536861	291	94	34	39	binSaed	abdosaed.ml	MIT	2022-05-16T21:31:57.000Z	https://github.com/AbdOoSaed/flutter_cached_pdfview
146	flutter_phone_direct_caller	Simple flutter plugin to call a number directly, without going to phone dialer, from app	2.1.1	97.75928574524336	223	21	20	9	yanisalfian		MIT	2022-10-26T15:29:16.000Z	https://github.com/yanisalfian/flutter-phone-direct-caller
147	amplify_auth_cognito	The Amplify Flutter Auth category plugin using the AWS Cognito provider.	0.6.10	97.75495167511811	66	1128	176	192	aws-amplify	aws-amplify.com	Apache-2.0	2022-12-17T00:16:28.000Z	https://github.com/aws-amplify/amplify-flutter
148	flutter_ringtone_player	A simple player for system default ringtones, alarms and notifications	3.2.0	97.70727690374031	173	61	37	8	inway	inway.dev	MIT	2022-11-08T23:47:13.000Z	https://github.com/inway/flutter_ringtone_player
149	riverpod	A simple way to access state from anywhere in your application while robust and testable.	2.1.1	97.68560655311403	2201	3837	617	104	rrousselGit	dash-overflow.net	MIT	2022-12-17T20:19:05.000Z	https://github.com/rrousselGit/riverpod
150	flutter_chat_ui	Actively maintained, community-driven chat UI implementation with an optional Firebase BaaS.	1.6.6	97.66827027261301	694	627	328	24	flyerhq	flyer.chat	Apache-2.0	2022-12-15T19:35:36.000Z	https://github.com/flyerhq/flutter_chat_ui
151	flutter_windowmanager	A Flutter plugin for manipulating Android WindowManager LayoutParams.	0.2.0	97.6596021323625	197	39	17	9	adaptant-labs	adaptant.io	Apache-2.0	2021-08-26T10:45:43.000Z	https://github.com/adaptant-labs/flutter_windowmanager
152	geocode	Package to make Geocode requests. It exposes two methods to translate coordinates into locations and addresses into coordinates.	1.0.2	97.65526806223724	84	6	7	4	imvalient	imanol.dev	BSD-3-Clause	2022-07-24T11:27:50.000Z	https://github.com/imvalient/geocode
153	android_id	A Flutter plugin for getting the Android ID. Only for Android.	0.1.3+1	97.62926364148572	37	12	3	1	fluttercommunity	achim.io	BSD-3-Clause	2022-11-28T22:33:32.000Z	https://github.com/fluttercommunity/android_id
154	shrine_images	Image assets for the Material Components for Flutter codelabs based on an app called Shrine.	2.0.2	97.62492957136047	5	18	19	0	material-components		NOASSERTION	2022-12-07T19:48:40.000Z	https://github.com/material-components/material-components-flutter-codelabs-packages
155	sentry	A crash reporting library for Dart that sends crash reports to Sentry.io. This library supports Dart VM and Web. For Flutter consider sentry_flutter instead.	6.18.1	97.59459108048368	381	600	158	78	getsentry	sentry.io	MIT	2022-12-17T03:02:13.000Z	https://github.com/getsentry/sentry-dart
156	flex_color_scheme	A Flutter package to use and make beautiful Material design based themes.	6.1.1	97.59025701035843	1362	453	59	3	rydmike	rydmike.com	NOASSERTION	2022-12-11T20:12:08.000Z	https://github.com/rydmike/flex_color_scheme
157	velocity_x	A minimalist Flutter framework for rapidly building custom designs.	3.6.0	97.58592294023317	1082	1159	161	11	iampawan	codepur.dev	MIT	2022-10-12T13:25:49.000Z	https://github.com/iampawan/VelocityX
158	adaptive_dialog	Show alert dialog or modal action sheet adaptively according to platform.	1.8.0+1	97.53391409873011	708	244	46	11	mono0926	mono0926.com	MIT	2022-09-01T00:24:24.000Z	https://github.com/mono0926/adaptive_dialog
159	data_connection_checker	A pure Dart library that checks for internet by opening a socket to a list of specified addresses, each with individual port and timeout. Defaults are provided for convenience.	0.3.4	97.49490746760281	415	103	71	19	komapeb		NOASSERTION	2021-12-14T10:00:14.000Z	https://github.com/komapeb/data_connection_checker
160	flutter_quill	A rich text editor supporting mobile and web (Demo App @ bulletjournal.us)	6.1.6	97.48623932735232	919	1666	449	60	singerdmx	bulletjournal.us	MIT	2022-11-17T20:45:49.000Z	https://github.com/singerdmx/flutter-quill
161	dart_style	Opinionated, automatic Dart source code formatter. Provides an API and a CLI tool.	2.2.4	97.46456897672604	69	571	108	101	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-29T20:17:14.000Z	https://github.com/dart-lang/dart_style
162	flutter_vibrate	A Haptic Feedback plugin.	1.3.0	97.41689420534824	129	81	54	2	rodydavis		MIT	2022-02-26T16:48:22.000Z	https://github.com/rodydavis/flutter_vibrate
163	isar	Extremely fast, easy to use, and fully async NoSQL database for Flutter.	3.0.5	97.3822216443462	1037	2010	158	49	isar	isar.dev	Apache-2.0	2022-12-12T10:00:38.000Z	https://github.com/isar/isar/tree/main/packages/isar
164	isar_flutter_libs	Isar Core binaries for the Isar Database. Needs to be included for Flutter apps.	3.0.5	97.36921943397044	13	2010	158	49	isar	isar.dev	Apache-2.0	2022-12-12T10:00:38.000Z	https://github.com/isar/isar
165	stop_watch_timer	Simple CountUp timer / CountDown timer. It easily create app of stopwatch.	2.0.0	97.36488536384519	172	75	39	1	hukusuke1007	neverjp.com	MIT	2022-09-10T08:14:40.000Z	https://github.com/hukusuke1007/stop_watch_timer
166	grpc	Dart implementation of gRPC, a high performance, open-source universal RPC framework.	3.1.0	97.36055129371994	246	728	209	65	grpc	dart.dev	Apache-2.0	2022-12-13T20:46:41.000Z	https://github.com/grpc/grpc-dart
167	image_editor	Edit your image data and output to file/memory on Android and iOS.	1.3.0	97.33888094309367	209	314	94	15	fluttercandies	fluttercandies.com	Apache-2.0	2022-11-15T13:26:26.000Z	https://github.com/fluttercandies/flutter_image_editor
168	build	A package for authoring build_runner compatible code generators.	2.3.1	97.26953582108958	58	675	192	175	dart-lang	dart.dev	BSD-3-Clause	2022-12-16T20:16:10.000Z	https://github.com/dart-lang/build/tree/master/build
169	flick_video_player	Flick Video Player is a video player for flutter. The video_player plugin gives low level access for the video playback.	0.5.0	97.21319290946127	350	194	167	33	GeekyAnts	geekyants.com	NOASSERTION	2022-11-04T11:04:21.000Z	https://github.com/GeekyAnts/flick-video-player
170	expandable_text	Widget that only shows the first lines of a text and adds a link to expand the full text.	2.3.0	97.19585662896026	165	33	30	12	fweinaug		MIT	2022-06-13T05:36:21.000Z	https://github.com/fweinaug/expandable_text
171	source_gen	Source code generation builders and utilities for the Dart build system	1.2.6	97.1828544185845	100	416	93	24	dart-lang	tools.dart.dev	BSD-3-Clause	2022-12-01T20:41:01.000Z	https://github.com/dart-lang/source_gen
172	dynamic_color	A Flutter package to create Material color schemes based on a platform's implementation of dynamic color.	1.5.4	97.14818185758246	153	53	12	6	material-foundation	material.io	BSD-3-Clause	2022-12-07T11:11:46.000Z	https://github.com/material-foundation/material-dynamic-color-flutter
173	mixpanel_flutter	Official Flutter Tracking SDK for Mixpanel Analytics developed and maintained by Mixpanel, Inc.	2.0.0	97.13084557708143	65	43	32	22	mixpanel		Apache-2.0	2022-12-12T13:51:32.000Z	https://github.com/mixpanel/mixpanel-flutter
174	markdown	A portable Markdown library written in Dart that can parse Markdown into HTML.	6.0.1	97.11350929658042	173	348	159	39	dart-lang	tools.dart.dev	BSD-3-Clause	2022-12-16T18:04:09.000Z	https://github.com/dart-lang/markdown
175	external_app_launcher	A Flutter plugin which helps you to open another app from your app	3.1.0	97.10917522645516	159	4	12	5	GeekyAnts	geekyants.com	BSD-3-Clause	2022-08-04T13:42:48.000Z	https://github.com/GeekyAnts/external_app_launcher
176	http_interceptor	A lightweight, simple plugin that allows you to intercept request and response objects and modify them if desired.	1.0.2	97.10484115632991	136	86	51	4	CodingAleCR	codingale.dev	MIT	2022-08-24T21:03:52.000Z	https://github.com/CodingAleCR/http_interceptor
